season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,count
2,1,4,13,0,6,0,1,0.5,0.4848,0.22,0.194,643
4,1,12,1,0,2,1,2,0.44,0.4394,0.94,0.1343,15
2,0,3,19,0,1,1,1,0.58,0.5455,0.6,0.4179,221
4,0,12,17,0,1,1,2,0.3,0.3333,0.56,0,359
1,1,1,23,0,2,1,1,0.44,0.4394,0.38,0.2537,63
2,1,3,1,0,0,0,2,0.42,0.4242,1,0.2537,89
4,1,10,8,0,5,1,1,0.42,0.4242,0.71,0.0896,745
1,1,2,17,0,3,1,1,0.58,0.5455,0.43,0.194,539
4,0,9,3,0,4,1,2,0.6,0.5152,0.94,0.194,8
4,1,10,4,0,6,0,1,0.44,0.4394,0.72,0,18
3,1,8,4,0,1,1,1,0.62,0.5758,0.83,0,12
1,0,3,20,0,3,1,2,0.42,0.4242,0.54,0.2985,121
1,1,1,18,0,0,0,3,0.46,0.4545,0.59,0.2537,106
1,1,3,16,0,5,1,3,0.4,0.4091,0.58,0.2985,50
1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104
2,1,4,15,0,0,0,1,0.7,0.6364,0.39,0.3881,617
2,0,4,1,0,2,1,1,0.62,0.5909,0.73,0.2836,21
3,1,7,8,0,1,1,1,0.72,0.697,0.79,0.1045,738
2,1,6,8,0,5,1,1,0.58,0.5455,0.6,0.0896,700
3,1,8,5,0,6,0,1,0.7,0.6667,0.84,0.2239,17
2,0,5,12,0,1,1,1,0.66,0.6212,0.54,0.0896,209
4,1,10,22,0,3,1,1,0.46,0.4545,0.88,0.2537,215
3,0,8,10,0,3,1,1,0.8,0.7273,0.43,0.2239,113
3,0,9,1,0,1,1,1,0.56,0.5303,0.88,0,12
1,1,2,3,0,1,1,1,0.12,0.1515,0.54,0.1045,1
4,0,12,14,0,1,1,2,0.32,0.3333,0.53,0.1343,111
2,1,5,9,0,0,0,2,0.52,0.5,0.83,0.1642,191
3,1,7,14,0,5,1,1,0.9,0.803,0.31,0.1642,275
1,0,2,0,0,3,1,1,0.14,0.1364,0.5,0.194,6
4,0,10,2,0,6,0,3,0.3,0.2727,0.87,0.2985,17
4,1,11,7,0,2,1,3,0.3,0.303,0.81,0.1343,293
3,1,8,8,0,0,0,2,0.64,0.6061,0.69,0.1045,124
1,0,2,9,0,4,1,1,0.12,0.1061,0.42,0.3582,122
3,1,6,0,0,4,1,1,0.74,0.697,0.7,0.0896,69
4,1,10,8,0,4,1,1,0.64,0.5758,0.89,0,738
1,0,3,13,0,5,1,1,0.34,0.3182,0.42,0.2239,87
3,0,8,16,0,5,1,1,0.78,0.7424,0.62,0.1045,343
1,0,2,11,0,5,1,1,0.52,0.5,0.77,0.4478,59
3,1,6,9,0,4,1,1,0.8,0.7576,0.55,0.194,256
2,0,4,3,0,5,1,1,0.36,0.3333,0.53,0.2985,2
3,1,7,14,0,5,1,1,0.86,0.803,0.47,0.2985,326
4,1,10,10,0,1,1,1,0.54,0.5152,0.56,0,179
1,0,3,9,0,6,0,1,0.28,0.2879,0.65,0.1045,101
2,1,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642,274
4,0,9,20,0,3,1,3,0.6,0.5606,0.83,0.2985,102
1,0,2,2,1,1,0,2,0.34,0.303,0.42,0.3284,4
3,0,8,7,0,2,1,1,0.72,0.6667,0.61,0.2836,335
1,0,2,23,0,2,1,3,0.2,0.197,0.93,0.194,16
1,1,12,12,0,0,0,1,0.28,0.2273,0.36,0.5821,144
3,1,7,13,0,6,0,1,0.86,0.7879,0.41,0.2836,498
2,0,5,18,0,2,1,1,0.7,0.6515,0.48,0.4179,544
2,1,4,0,0,6,0,1,0.52,0.5,0.77,0.2239,142
3,1,8,9,0,5,1,2,0.74,0.697,0.66,0.1045,396
2,1,4,13,1,1,0,1,0.74,0.6667,0.45,0.2985,263
4,0,11,2,0,6,0,1,0.3,0.2727,0.52,0.3284,31
2,0,5,23,0,3,1,1,0.46,0.4545,0.88,0.2537,81
2,0,4,20,0,3,1,1,0.68,0.6212,0.32,0.1045,225
4,1,10,0,0,1,1,3,0.44,0.4394,0.88,0.3582,22
4,0,12,10,0,2,1,1,0.3,0.303,0.52,0.1642,102
4,1,10,5,0,6,0,1,0.3,0.2879,0.61,0.194,11
1,0,3,20,0,0,0,1,0.32,0.303,0.57,0.2985,77
3,0,9,5,0,3,1,2,0.56,0.5303,1,0.1343,16
2,0,5,18,0,0,0,1,0.66,0.6212,0.61,0.2239,358
4,0,11,20,0,0,0,1,0.5,0.4848,0.63,0.2537,104
3,1,9,22,0,3,1,1,0.5,0.4848,0.63,0.0896,229
4,0,12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,251
2,0,4,23,0,5,1,3,0.32,0.3333,0.93,0.1045,17
4,1,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,103
3,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,352
2,1,5,7,0,4,1,1,0.6,0.5606,0.83,0.1045,415
3,0,9,6,0,5,1,1,0.38,0.3939,0.71,0.2239,93
2,1,3,7,0,4,1,2,0.48,0.4697,1,0.0896,361
4,0,11,11,0,4,1,2,0.46,0.4545,0.67,0.3881,108
1,1,2,19,0,0,0,1,0.16,0.1364,0.4,0.2836,80
2,0,4,12,0,0,0,1,0.68,0.6364,0.65,0.2537,388
1,0,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,55
2,1,4,1,0,5,1,1,0.36,0.3485,0.46,0.194,30
3,0,8,17,0,2,1,2,0.9,0.7879,0.27,0.1343,556
1,1,1,17,0,0,0,2,0.16,0.1818,0.8,0.1045,108
1,1,3,2,0,2,1,3,0.52,0.5,0.72,0.2985,1
4,0,9,23,0,5,1,2,0.58,0.5455,1,0.1343,148
4,1,11,2,0,3,1,1,0.24,0.2121,0.6,0.2985,1
2,0,5,22,0,6,0,3,0.54,0.5152,0.94,0.1642,26
4,0,10,23,0,1,1,2,0.4,0.4091,0.82,0.1045,54
3,1,8,9,0,0,0,1,0.68,0.6364,0.79,0.2537,263
2,0,4,15,0,2,1,1,0.7,0.6515,0.61,0.3582,153
1,0,2,12,0,0,0,1,0.34,0.3333,0.46,0,174
1,1,3,17,0,0,0,1,0.34,0.2879,0.31,0.5522,263
4,0,11,17,0,3,1,2,0.34,0.303,0.49,0.3284,380
4,1,12,17,0,0,0,2,0.38,0.3939,0.82,0.1045,243
2,1,5,2,0,4,1,1,0.6,0.5758,0.78,0.1642,16
2,0,4,3,0,0,0,1,0.4,0.4091,0.66,0.1343,25
2,0,3,6,0,3,1,2,0.34,0.3182,0.87,0.2537,44
1,1,1,4,1,1,0,1,0.12,0.1515,0.58,0.1045,8
3,0,8,0,0,1,1,1,0.7,0.6667,0.79,0.1045,30
2,0,4,2,0,2,1,2,0.6,0.6212,0.53,0.1343,14
1,1,2,1,0,4,1,2,0.46,0.4545,0.55,0,17
1,1,1,4,0,6,0,3,0.16,0.197,0.86,0.0896,1
4,1,11,20,0,2,1,1,0.3,0.2879,0.61,0.2239,228
2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0,172
4,1,10,2,0,1,1,1,0.46,0.4545,0.72,0,12
1,1,1,0,0,6,0,1,0.36,0.3485,0.5,0.1642,79
1,1,12,16,0,3,1,3,0.26,0.2273,0.87,0.3582,13
3,0,8,10,0,1,1,1,0.8,0.7424,0.52,0.3881,124
4,0,10,4,0,5,1,1,0.36,0.3485,0.71,0.1642,6
1,1,1,0,0,5,1,2,0.4,0.4091,0.71,0.2836,42
1,0,2,3,0,1,1,3,0.32,0.3182,0.93,0.1642,1
1,1,2,1,0,0,0,2,0.24,0.2576,0.93,0.1045,51
2,1,5,22,0,2,1,1,0.62,0.5909,0.73,0.0896,174
1,1,2,23,0,6,0,2,0.24,0.2424,0.87,0.1343,70
3,0,8,18,0,2,1,1,0.8,0.7576,0.55,0.194,585
2,1,6,9,0,6,0,1,0.6,0.6061,0.6,0.0896,367
2,1,5,12,0,5,1,1,0.72,0.6818,0.66,0.1045,321
1,0,3,4,0,2,1,1,0.24,0.2576,0.75,0.0896,2
4,0,10,13,0,4,1,2,0.5,0.4848,0.88,0.1642,74
2,1,4,9,0,6,0,1,0.4,0.4091,0.3,0.2537,276
3,1,7,1,0,2,1,1,0.68,0.6364,0.79,0.1642,17
3,0,9,13,0,2,1,2,0.56,0.5303,0.94,0.1343,103
3,0,8,18,0,4,1,1,0.7,0.6667,0.74,0.2985,523
3,1,8,3,0,4,1,1,0.62,0.5909,0.73,0,5
4,0,10,9,0,2,1,1,0.48,0.4697,0.55,0.2239,223
3,1,7,12,0,6,0,1,0.84,0.7576,0.41,0.2239,487
3,1,8,12,0,0,0,1,0.74,0.6667,0.42,0.194,505
3,0,6,18,0,1,1,1,0.74,0.6667,0.51,0,591
1,0,2,9,0,2,1,1,0.24,0.197,0.52,0.4925,135
4,1,11,0,0,3,1,1,0.26,0.2424,0.56,0.2836,24
4,0,9,12,0,4,1,1,0.66,0.6212,0.61,0.1642,195
2,0,5,20,0,1,1,1,0.58,0.5455,0.83,0,198
1,1,3,15,0,3,1,1,0.7,0.6364,0.24,0,283
3,0,7,19,0,0,0,1,0.76,0.697,0.55,0.2836,379
3,0,7,0,0,1,1,1,0.7,0.6667,0.74,0.1343,51
3,0,9,21,0,2,1,3,0.54,0.5152,0.88,0.2836,121
3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,78
3,1,8,7,0,2,1,2,0.66,0.6061,0.83,0.1045,269
4,1,9,21,0,6,0,1,0.52,0.5,0.55,0.1343,292
3,0,7,5,1,1,0,2,0.64,0.5758,0.83,0.1343,4
3,0,9,7,0,4,1,2,0.62,0.5909,0.78,0.194,338
3,1,8,6,0,2,1,2,0.7,0.6667,0.79,0.194,179
3,0,9,5,0,6,0,1,0.46,0.4545,0.72,0.1642,5
3,0,8,1,0,3,1,1,0.72,0.6667,0.54,0.194,17
3,0,7,17,0,3,1,1,0.84,0.7121,0.26,0.2239,572
3,1,7,1,1,3,0,1,0.68,0.6364,0.74,0,123
4,1,10,14,1,1,0,2,0.42,0.4242,0.58,0.1045,420
1,1,3,17,0,1,1,1,0.64,0.6212,0.53,0.2239,721
3,0,7,18,0,5,1,1,0.66,0.6061,0.83,0.0896,316
4,1,11,4,0,0,0,1,0.22,0.2727,0.44,0,2
1,1,3,20,0,5,1,1,0.38,0.3939,0.32,0.3582,159
3,0,8,23,0,5,1,1,0.7,0.6667,0.84,0.0896,136
4,1,12,21,0,0,0,2,0.36,0.3788,0.93,0,106
4,1,11,5,0,3,1,1,0.22,0.2273,0.69,0.194,39
2,1,4,19,0,2,1,1,0.6,0.6061,0.26,0.2537,537
2,0,3,19,0,5,1,2,0.3,0.2879,0.36,0.2836,135
4,0,10,7,0,4,1,1,0.42,0.4242,0.62,0.194,302
3,1,9,22,0,5,1,1,0.7,0.6667,0.74,0.2239,299
1,0,12,11,0,6,0,1,0.32,0.2879,0.39,0.3582,71
2,0,4,2,0,0,0,1,0.26,0.2727,0.7,0.1343,24
1,0,1,5,0,0,0,1,0.14,0.2121,0.86,0,3
1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,99
3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.1045,250
4,1,10,19,0,1,1,2,0.54,0.5152,0.68,0.1045,516
3,1,9,1,0,6,0,1,0.6,0.5909,0.73,0,109
4,0,10,12,0,1,1,2,0.52,0.5,0.68,0.1045,220
4,0,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,173
1,0,3,15,0,1,1,1,0.38,0.3939,0.37,0.1642,101
3,1,8,19,0,4,1,1,0.8,0.7576,0.55,0.194,623
4,1,11,12,0,5,1,1,0.42,0.4242,0.41,0.3582,292
3,1,8,23,0,6,0,2,0.62,0.5758,0.83,0.2537,158
1,0,12,15,0,3,1,1,0.32,0.2879,0.36,0.4179,117
3,1,6,4,0,4,1,1,0.7,0.6667,0.84,0.0896,12
3,0,7,10,0,0,0,1,0.74,0.697,0.66,0.1642,264
4,0,11,11,0,1,1,1,0.42,0.4242,0.77,0.1045,128
2,1,4,19,0,1,1,2,0.54,0.5152,0.64,0.2537,471
3,1,7,15,0,0,0,3,0.92,0.8939,0.42,0.2836,298
3,1,9,2,0,3,1,1,0.7,0.6667,0.84,0.194,9
3,1,9,20,0,1,1,1,0.6,0.6212,0.4,0.194,390
3,0,8,21,0,6,0,2,0.7,0.6667,0.84,0.3284,114
1,1,2,16,0,5,1,3,0.4,0.4091,0.87,0.194,178
1,1,1,6,0,5,1,1,0.24,0.2121,0.6,0.2836,68
1,1,1,15,0,5,1,2,0.22,0.2273,0.35,0.194,156
1,1,3,9,0,0,0,2,0.42,0.4242,0.88,0.0896,178
2,1,4,10,0,3,1,2,0.34,0.303,0.49,0.3284,153
3,1,7,11,0,5,1,2,0.76,0.6818,0.45,0.1343,288
2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,283
2,0,5,23,0,6,0,1,0.58,0.5455,0.78,0.0896,145
3,0,8,9,0,0,0,1,0.66,0.6212,0.74,0.4179,53
2,0,4,23,0,1,1,1,0.5,0.4848,0.59,0.2537,46
3,1,8,23,0,2,1,1,0.72,0.697,0.79,0,138
1,1,2,0,1,1,0,2,0.24,0.2576,0.87,0.0896,41
2,0,6,0,0,5,1,1,0.56,0.5303,0.88,0.0896,24
1,1,12,10,0,6,0,1,0.26,0.2273,0.48,0.3284,118
2,0,4,2,0,2,1,2,0.54,0.5152,0.73,0.3284,5
2,1,5,21,0,3,1,1,0.64,0.6061,0.73,0.194,393
2,0,4,20,1,5,0,2,0.4,0.4091,0.76,0.3284,118
4,0,11,16,0,3,1,1,0.52,0.5,0.48,0.194,281
3,1,7,7,0,2,1,2,0.7,0.6667,0.74,0.1045,520
3,0,8,6,0,1,1,1,0.56,0.5303,0.73,0.1343,102
3,0,7,12,0,0,0,1,0.82,0.7576,0.46,0.2836,377
3,0,9,2,0,1,1,2,0.52,0.5,0.72,0.1343,13
2,0,5,6,0,4,1,1,0.34,0.3182,0.66,0.2537,89
3,0,9,17,0,2,1,1,0.6,0.5606,0.83,0.1045,511
3,0,8,14,0,2,1,1,0.72,0.6515,0.3,0.0896,651
3,1,9,8,0,0,0,1,0.58,0.5455,0.68,0.2239,170
4,0,10,6,0,3,1,1,0.44,0.4394,0.82,0.1045,117
1,1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045,95
2,0,4,22,0,5,1,1,0.3,0.303,0.56,0.1642,74
4,1,11,22,0,4,1,2,0.32,0.3182,0.66,0.1642,153
3,1,8,5,0,0,0,1,0.64,0.6212,0.61,0.194,10
1,1,1,22,0,6,0,2,0.18,0.1667,0.74,0.2985,59
2,0,6,10,0,2,1,2,0.76,0.6818,0.48,0.194,123
4,1,10,21,0,1,1,2,0.54,0.5152,0.73,0.1343,218
2,1,3,18,0,6,0,3,0.46,0.4545,0.94,0.2239,137
2,1,5,18,0,1,1,2,0.58,0.5455,0.83,0,300
2,1,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,7
1,0,12,19,0,5,1,1,0.34,0.3333,0.53,0.194,76
1,0,3,10,0,2,1,2,0.3,0.2879,0.33,0.194,71
4,1,10,10,0,6,0,1,0.62,0.6061,0.69,0.2836,539
2,1,3,8,0,6,0,2,0.5,0.4848,0.94,0.194,154
4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,221
2,0,5,3,0,5,1,2,0.5,0.4848,0.88,0.1343,4
4,1,10,0,0,6,0,1,0.36,0.3636,0.57,0.0896,249
3,0,7,20,0,6,0,1,0.76,0.7121,0.58,0.2239,314
3,1,9,6,0,2,1,1,0.46,0.4545,0.77,0.1045,211
3,0,7,15,0,4,1,1,0.86,0.8182,0.5,0.194,146
1,1,2,18,0,1,1,1,0.38,0.3939,0.43,0.2239,437
3,0,6,13,0,4,1,1,0.76,0.6667,0.33,0.194,232
4,0,10,15,1,1,0,2,0.72,0.6515,0.42,0.1045,384
4,1,12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,229
3,1,7,1,0,0,0,1,0.66,0.6061,0.83,0.1045,158
2,0,5,4,0,4,1,1,0.34,0.3182,0.66,0.2537,7
4,1,10,11,0,5,1,1,0.6,0.5606,0.83,0.194,252
3,0,7,9,0,3,1,1,0.82,0.7424,0.41,0.194,186
1,1,2,8,0,2,1,2,0.24,0.2879,0.7,0,513
2,0,4,17,0,2,1,1,0.68,0.6364,0.61,0.3582,521
1,0,3,17,0,2,1,2,0.36,0.3485,0.62,0.194,217
2,0,3,18,0,5,1,1,0.3,0.2879,0.39,0.2537,198
1,1,2,5,0,5,1,1,0.26,0.2576,0.6,0.2239,17
2,1,4,12,0,6,0,2,0.38,0.3939,0.43,0,381
1,1,1,14,0,5,1,1,0.26,0.2121,0.33,0.5522,129
4,0,10,8,0,1,1,2,0.42,0.4242,0.88,0.1642,398
2,0,4,17,0,0,0,1,0.66,0.6212,0.65,0.2985,331
2,0,4,23,0,6,0,2,0.44,0.4394,0.77,0.2836,35
3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,67
2,0,5,1,0,0,0,2,0.52,0.5,1,0.1045,47
3,0,7,6,0,2,1,2,0.72,0.697,0.74,0.1045,134
1,1,1,7,0,1,1,3,0.2,0.2576,0.86,0,122
4,0,10,21,0,1,1,1,0.5,0.4848,0.77,0.1045,177
4,1,12,21,0,3,1,1,0.34,0.3182,0.61,0.2239,168
4,1,11,21,0,0,0,1,0.3,0.2727,0.52,0.2985,87
4,0,12,5,0,0,0,1,0.2,0.2273,0.59,0.1045,5
2,0,4,3,0,2,1,1,0.54,0.5152,0.88,0.2836,21
1,1,1,21,0,6,0,1,0.18,0.1667,0.43,0.2537,69
2,0,6,10,0,6,0,1,0.74,0.6818,0.58,0.1642,264
4,0,11,17,0,0,0,1,0.44,0.4394,0.62,0.1642,256
4,1,10,2,0,3,1,2,0.62,0.5455,0.94,0,9
2,0,4,18,0,5,1,3,0.32,0.303,0.93,0.2537,62
1,1,2,16,0,0,0,2,0.32,0.303,0.45,0.2836,212
2,0,4,5,0,5,1,1,0.46,0.4545,0.47,0.1343,25
2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836,813
3,1,8,0,0,5,1,1,0.68,0.2424,0.57,0.1642,88
1,0,2,14,0,5,1,1,0.3,0.2879,0.26,0.2537,84
2,1,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582,65
1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,5
1,0,1,13,0,6,0,1,0.08,0.1667,0.35,0,84
2,1,4,5,0,5,1,1,0.32,0.303,0.53,0.3284,23
4,0,9,18,0,4,1,1,0.64,0.6212,0.41,0.2239,584
2,1,3,7,0,0,0,2,0.4,0.4091,0.94,0.3284,39
1,0,3,11,0,6,0,2,0.4,0.4091,0.76,0.2239,159
4,1,10,12,0,2,1,2,0.52,0.5,0.45,0.3284,325
3,0,6,14,0,4,1,1,0.78,0.6818,0.31,0.194,163
1,0,3,23,0,5,1,2,0.3,0.303,0.75,0.1642,46
2,1,5,23,0,4,1,1,0.54,0.5152,0.49,0.1343,166
2,0,4,17,0,0,0,1,0.56,0.5303,0.3,0.4478,306
4,1,11,20,0,3,1,1,0.32,0.3333,0.36,0.1343,263
4,0,9,5,0,5,1,1,0.52,0.5,0.83,0.194,26
4,1,11,11,0,5,1,1,0.38,0.3939,0.43,0.2239,218
2,0,5,6,1,1,0,2,0.64,0.5606,0.94,0.0896,16
4,0,11,2,0,1,1,1,0.32,0.3485,0.93,0,2
2,1,6,17,0,4,1,1,0.72,0.6515,0.34,0.2537,869
3,1,8,10,0,3,1,2,0.72,0.6818,0.62,0.194,233
1,0,2,20,0,0,0,1,0.4,0.4091,0.35,0.3284,47
4,1,11,3,0,0,0,1,0.34,0.3636,0.81,0,48
3,0,8,20,0,0,0,1,0.7,0.6667,0.79,0.2537,181
3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,115
3,1,9,16,0,0,0,1,0.74,0.697,0.7,0,474
2,0,5,21,0,1,1,1,0.64,0.5758,0.89,0.2239,188
1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35
1,0,2,21,0,6,0,1,0.28,0.2727,0.65,0.2537,68
1,1,1,1,0,3,1,2,0.46,0.4545,0.77,0.3284,10
1,1,3,3,0,1,1,1,0.46,0.4545,0.88,0.0896,2
1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,55
1,1,2,21,0,0,0,1,0.14,0.1212,0.43,0.2985,36
3,1,7,4,0,5,1,2,0.66,0.5909,0.89,0.1642,9
1,1,1,23,0,4,1,2,0.4,0.4091,0.82,0,91
4,1,11,18,0,3,1,1,0.42,0.4242,0.38,0.1045,311
1,0,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985,112
3,0,7,2,0,0,0,1,0.7,0.6515,0.58,0.194,69
2,1,4,4,0,4,1,2,0.42,0.4242,0.71,0,4
1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7
1,1,1,5,0,6,0,1,0.26,0.2727,0.75,0.1045,9
4,1,11,8,0,2,1,3,0.32,0.303,0.87,0.2537,211
4,1,11,17,0,6,0,1,0.5,0.4848,0.45,0.194,501
3,1,7,10,0,5,1,1,0.86,0.7424,0.3,0,210
3,0,9,0,0,3,1,2,0.54,0.5152,0.94,0.2239,13
4,1,10,9,0,2,1,2,0.5,0.4848,0.72,0.1045,334
3,0,8,19,0,4,1,1,0.66,0.6061,0.83,0.1045,141
2,0,6,3,0,1,1,3,0.64,0.5758,0.89,0,1
4,1,11,8,0,3,1,2,0.26,0.2424,0.6,0.2836,601
3,1,6,9,0,0,0,1,0.72,0.6667,0.51,0,232
4,1,10,9,0,0,0,1,0.46,0.4545,0.55,0.1642,269
1,1,12,8,1,2,0,2,0.24,0.2879,0.87,0,11
1,1,2,17,0,3,1,2,0.4,0.4091,0.87,0.1642,253
2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537,511
2,1,4,12,0,4,1,1,0.54,0.5152,0.49,0,264
1,0,3,1,0,5,1,2,0.18,0.1818,0.64,0.194,4
4,0,10,3,0,4,1,2,0.54,0.5152,1,0.194,6
2,1,4,1,0,2,1,1,0.42,0.4242,0.5,0.2239,9
1,1,1,3,0,0,0,2,0.18,0.1667,0.69,0.2836,21
2,0,6,16,0,2,1,1,0.68,0.6364,0.41,0.194,330
2,0,5,6,0,5,1,1,0.36,0.3636,0.81,0.0896,82
2,0,4,23,0,6,0,2,0.54,0.5152,0.88,0.1642,117
2,1,5,20,0,4,1,1,0.52,0.5,0.4,0.3284,374
2,1,4,15,0,5,1,1,0.64,0.6212,0.47,0.194,407
4,1,10,17,0,1,1,3,0.56,0.5303,0.6,0.2537,856
4,0,11,22,0,2,1,1,0.38,0.3939,0.82,0.2985,95
4,0,12,8,0,5,1,1,0.24,0.2879,0.81,0,385
2,0,3,17,0,3,1,2,0.4,0.4091,0.76,0.2239,273
1,1,3,6,0,2,1,1,0.18,0.2121,0.51,0.1045,102
3,0,7,13,0,6,0,1,0.82,0.7424,0.41,0.2239,416
1,0,2,16,0,4,1,3,0.38,0.3939,0.62,0.2836,71
4,0,10,17,0,6,0,1,0.58,0.5455,0.32,0.2836,441
3,0,8,8,0,1,1,1,0.62,0.6212,0.57,0.2537,404
3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,93
4,1,11,16,0,0,0,1,0.3,0.2879,0.39,0.2239,228
1,0,3,9,0,3,1,2,0.32,0.3333,0.93,0.1343,154
2,0,4,11,0,6,0,2,0.36,0.3636,0.81,0,142
2,1,5,18,0,2,1,2,0.64,0.6061,0.69,0.2836,710
1,0,2,9,0,6,0,3,0.2,0.2273,1,0.0896,20
3,1,7,11,0,4,1,1,0.76,0.6818,0.45,0.1045,215
2,1,5,11,0,6,0,1,0.62,0.6212,0.38,0.0896,586
1,0,2,22,0,5,1,1,0.54,0.5152,0.1,0.2537,107
3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.2537,213
3,0,8,8,0,5,1,2,0.66,0.6061,0.83,0,398
1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1
4,1,11,9,0,4,1,2,0.32,0.3182,0.61,0.194,323
4,0,12,5,0,2,1,2,0.36,0.3788,0.57,0,15
2,1,4,6,0,4,1,1,0.3,0.2879,0.65,0.2537,96
2,0,6,14,0,0,0,1,0.82,0.7879,0.56,0.2537,315
3,0,7,0,0,4,1,1,0.66,0.5909,0.89,0.1343,35
3,0,9,18,0,1,1,2,0.56,0.5303,0.68,0.1343,540
3,1,8,20,0,4,1,1,0.7,0.6515,0.54,0.2836,478
3,1,8,10,0,5,1,1,0.74,0.2424,0.55,0.1642,231
3,0,9,7,0,5,1,1,0.4,0.4091,0.71,0.2836,299
1,1,2,10,0,3,1,2,0.26,0.2576,0.7,0.2239,108
1,0,3,12,0,3,1,2,0.4,0.4091,0.71,0.1045,88
3,1,9,5,0,3,1,2,0.7,0.6667,0.79,0.2985,40
1,1,2,13,0,0,0,1,0.3,0.303,0.49,0.1642,261
1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,27
3,1,7,0,0,2,1,1,0.72,0.6667,0.54,0,53
2,1,4,0,0,6,0,1,0.38,0.3939,0.43,0.1642,103
1,1,1,22,0,6,0,1,0.34,0.3333,0.34,0.194,103
2,1,4,5,0,1,1,1,0.4,0.4091,0.76,0.4925,24
4,0,11,23,0,3,1,1,0.36,0.3636,0.76,0.0896,57
4,0,10,19,0,2,1,1,0.48,0.4697,0.67,0.194,338
2,0,4,1,0,0,0,1,0.5,0.4848,0.88,0.194,54
2,0,6,14,0,1,1,1,0.7,0.6364,0.34,0.2537,200
2,0,5,3,0,2,1,1,0.44,0.4394,0.54,0.194,4
2,0,4,13,0,3,1,1,0.64,0.5909,0.78,0.2985,150
3,0,8,5,0,0,0,1,0.7,0.6667,0.89,0.194,5
1,0,3,20,0,2,1,1,0.32,0.3333,0.39,0.0896,76
2,1,5,0,0,0,0,2,0.56,0.5303,0.83,0.1343,134
1,0,3,12,0,2,1,2,0.36,0.3788,0.23,0,99
3,1,8,6,0,3,1,2,0.7,0.6667,0.84,0.1642,173
2,0,6,11,0,4,1,1,0.9,0.8485,0.42,0.2239,118
1,1,2,7,0,0,0,2,0.24,0.2424,0.75,0.1642,16
2,0,4,10,0,1,1,2,0.56,0.5303,0.83,0.2985,96
3,1,7,21,0,5,1,1,0.72,0.6667,0.54,0,299
1,0,3,17,0,6,0,1,0.46,0.4545,0.44,0.3284,213
2,0,3,15,0,0,0,1,0.32,0.303,0.36,0.2836,172
4,0,10,3,0,3,1,1,0.46,0.4545,0.82,0.1045,6
1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,84
2,0,5,16,0,6,0,2,0.54,0.5152,0.94,0.194,295
1,0,3,3,0,5,1,2,0.18,0.1667,0.74,0.2537,1
1,0,12,17,0,5,1,1,0.36,0.3485,0.53,0.2239,140
3,0,9,7,0,6,0,1,0.62,0.5909,0.73,0.194,38
4,1,9,19,0,1,1,1,0.52,0.5,0.39,0.1343,590
1,0,2,17,0,4,1,1,0.18,0.1818,0.26,0.194,165
1,1,1,4,0,0,0,1,0.24,0.2576,0.3,0,5
3,1,6,22,0,6,0,1,0.74,0.6515,0.37,0.1045,279
4,1,10,8,0,1,1,1,0.44,0.4394,0.67,0,728
3,0,8,17,0,3,1,1,0.84,0.7121,0.26,0.2985,584
2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194,300
3,0,6,22,0,5,1,1,0.7,0.6515,0.48,0,167
1,1,1,13,1,1,0,2,0.24,0.197,0.41,0.4179,228
2,1,5,17,0,6,0,2,0.66,0.6212,0.36,0.194,576
